p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.768505783606294	-0.00792377217921175	0.376	0.376	1	Asah1	Tex-prolif
0.768584942499459	0.00766800245482679	0.925	0.918	1	Snw1	Tex-prolif
0.768931337022833	0.0087776153185124	0.981	0.984	1	Atp5b	Tex-prolif
0.769047033361219	-0.00221468598809671	0.916	0.911	1	Pfdn1	Tex-prolif
0.769211486580224	-0.00290497164566106	0.396	0.402	1	Ndufs1	Tex-prolif
0.769389941237138	-0.00733445670332694	0.414	0.415	1	Ccnk	Tex-prolif
0.770444593766636	-0.0149901317401867	0.308	0.311	1	Ddx55	Tex-prolif
0.771081280883853	0.0027757750804091	0.314	0.319	1	Slc48a1	Tex-prolif
0.771695531232003	0.00901648374934905	0.302	0.291	1	Gldc	Tex-prolif
0.772294896765014	0.00372731563694961	0.327	0.319	1	Spopl	Tex-prolif
0.773426494480147	-0.0118822448844665	0.32	0.31	1	Nfe2l2	Tex-prolif
0.773559186169726	-0.0225486002258646	0.575	0.573	1	Dctn6	Tex-prolif
0.773655016235603	-0.00117816281818617	0.363	0.373	1	Slf1	Tex-prolif
0.774020193856519	0.00575062186939201	0.572	0.562	1	Trim25	Tex-prolif
0.774172892478958	-0.0110749781586089	0.423	0.405	1	Tmem11	Tex-prolif
0.774479819499222	-0.0128878698433306	0.777	0.775	1	Med10	Tex-prolif
0.774709348578441	-0.00866169809789863	0.341	0.33	1	Agfg2	Tex-prolif
0.774760974120444	0.0044951578089103	0.947	0.945	1	Cd2	Tex-prolif
0.775057048805444	0.00891849690606505	0.369	0.365	1	Dcaf12	Tex-prolif
0.77519694664267	0.00110519890225302	0.356	0.348	1	Slc25a46	Tex-prolif
0.775752852507573	-0.0123048529120059	0.63	0.631	1	Pitpnb	Tex-prolif
0.775863341802915	-0.00615217219432557	0.473	0.456	1	Cfap97	Tex-prolif
0.775931320807203	-0.00638612269271777	0.428	0.421	1	Eif4e3	Tex-prolif
0.777426835194	0.00974994737015145	0.506	0.494	1	Acot9	Tex-prolif
0.778232941983143	0.0134419988943162	0.775	0.78	1	Atp6v1d	Tex-prolif
0.778841440149184	-0.0201643170141749	0.468	0.456	1	Qars	Tex-prolif
0.77909211144828	0.00155216094167904	0.442	0.431	1	Mmadhc	Tex-prolif
0.779903952466448	-0.00899702485986192	0.464	0.458	1	Slc35b1	Tex-prolif
0.77997638630236	-0.038366394860937	0.341	0.335	1	Gm31597	Tex-prolif
0.780220648093005	-0.0256709417730165	0.74	0.724	1	Tle4	Tex-prolif
0.780569343738113	-0.00189537644045074	0.336	0.344	1	Vps13b	Tex-prolif
0.781289322740435	-0.0128400810662814	0.39	0.389	1	Fdps	Tex-prolif
0.782891024844784	0.0102405336787232	0.487	0.468	1	Ndufaf3	Tex-prolif
0.78306108811897	0.0082427677952035	0.671	0.69	1	Rab11a	Tex-prolif
0.783848204256412	0.00195370540601131	0.469	0.479	1	Anxa7	Tex-prolif
0.783906612617299	-0.0130280658329909	0.994	0.994	1	Cd8b1	Tex-prolif
0.784212934245985	0.00113336232838945	0.461	0.463	1	Cenpq	Tex-prolif
0.78493249103005	-0.00577118467159932	0.473	0.473	1	Nudt4	Tex-prolif
0.785603805920502	-0.0224156464545037	0.336	0.335	1	Snrk	Tex-prolif
0.786160780276268	-0.00866910777583424	0.314	0.308	1	Hbs1l	Tex-prolif
0.786560614375468	0.0167194773023929	0.443	0.434	1	Il16	Tex-prolif
0.786708881235368	-0.00234636673865352	0.734	0.746	1	Sfxn1	Tex-prolif
0.787077580584754	0.00206524684116283	0.536	0.532	1	Mob2	Tex-prolif
0.78719830881272	-0.00711722115831948	0.326	0.33	1	Zdhhc6	Tex-prolif
0.788118686467497	-0.00265064941089294	0.377	0.365	1	Mfsd10	Tex-prolif
0.788999375934888	-0.00441175901722995	0.318	0.324	1	Nacc1	Tex-prolif
0.789143679229065	0.0243083352073188	0.804	0.781	1	Wdr89	Tex-prolif
0.789235876380617	0.00819258125806965	0.359	0.352	1	Mre11a	Tex-prolif
0.789453714574675	-0.000529532571089342	0.492	0.473	1	Tigd2	Tex-prolif
0.790558759564247	0.00220782650502943	0.467	0.476	1	Tmem189	Tex-prolif
0.790809256677381	-0.009027061725428	0.429	0.439	1	Srek1ip1	Tex-prolif
0.791091095359254	0.0073746282831853	0.439	0.432	1	Zfp266	Tex-prolif
0.791659263142713	-0.0147612608271634	0.413	0.405	1	Sfswap	Tex-prolif
0.792057141092819	-0.00928486779215298	0.775	0.767	1	Rab7	Tex-prolif
0.792195723760706	-0.0130064646906005	0.458	0.447	1	Zfp24	Tex-prolif
0.79341513778274	0.0047583515701759	0.481	0.466	1	Fam168b	Tex-prolif
0.793435515896024	-0.0227357970160548	0.516	0.506	1	Galnt7	Tex-prolif
0.794619869970052	-0.000408712148608104	0.3	0.301	1	Diaph2	Tex-prolif
0.794816712617793	-0.0049338713668351	0.663	0.668	1	Wbp4	Tex-prolif
0.795010686661735	-0.0444982436501788	0.698	0.676	1	Serpina3g	Tex-prolif
0.795153910930687	-0.00139785013009308	0.512	0.501	1	Coa6	Tex-prolif
0.795183178483566	-0.0128297480610792	0.397	0.397	1	Ap1ar	Tex-prolif
0.795229962083204	-0.00293706705612884	0.724	0.707	1	Lbh	Tex-prolif
0.795425644053309	-0.0168601846558973	0.399	0.387	1	Tpm1	Tex-prolif
0.796334346718789	-0.0185470794128535	0.33	0.323	1	Ilvbl	Tex-prolif
0.796460748970702	-0.00221871441844135	0.386	0.39	1	Sgf29	Tex-prolif
0.796687565713719	0.0095789137618395	0.674	0.657	1	Got2	Tex-prolif
0.796786086174777	-0.00351297326795358	0.398	0.386	1	Vps26a	Tex-prolif
0.797214442982622	0.00495307078561508	0.424	0.42	1	Gabpa	Tex-prolif
0.797469660487	0.00220644140750637	0.615	0.609	1	Mri1	Tex-prolif
0.797503607755923	-0.0116606541776653	0.623	0.617	1	Sdf2	Tex-prolif
0.798332695657399	0.0203351512058988	0.3	0.299	1	Donson	Tex-prolif
0.798463132548311	-0.00156582476496314	0.374	0.379	1	Gga1	Tex-prolif
0.798619131389323	-0.00121127128121823	0.871	0.86	1	Tmem134	Tex-prolif
0.798925288031387	0.00425031750999372	0.752	0.717	1	Gpbp1	Tex-prolif
0.799219494434953	-0.0135124338136442	0.356	0.344	1	Traf2	Tex-prolif
0.800224500773582	0.00438271405978752	0.453	0.444	1	Zfp451	Tex-prolif
0.800532560531396	0.00511406054846175	0.563	0.555	1	Rchy1	Tex-prolif
0.801286055618435	-0.0145117174208211	0.338	0.34	1	Fam13b	Tex-prolif
0.80207615561628	0.00587480365888826	0.509	0.505	1	Tmed7	Tex-prolif
0.802129468850997	-0.00976259341962671	0.582	0.561	1	Pim1	Tex-prolif
0.80219029000479	0.00130183275065554	0.574	0.566	1	Vapb	Tex-prolif
0.802462279665932	-0.00255704643456378	0.613	0.582	1	Mrps25	Tex-prolif
0.802843080998991	-0.0175524806171822	0.307	0.31	1	Rnf44	Tex-prolif
0.803978227342584	0.00772533867080977	0.442	0.431	1	Eci1	Tex-prolif
0.804059610475532	-0.0147504115008197	0.319	0.317	1	Ttc37	Tex-prolif
0.80466189276801	-0.0101852443623938	0.447	0.445	1	Rab6a	Tex-prolif
0.805016363439196	0.00251469109539648	0.545	0.567	1	Coq10b	Tex-prolif
0.805216652976757	-0.00327287956107791	0.507	0.504	1	Gnl2	Tex-prolif
0.805634832033112	-0.0025585747654614	0.327	0.318	1	Eif2b3	Tex-prolif
0.805679819300592	-0.00285309151920915	0.444	0.448	1	Znhit6	Tex-prolif
0.806313148783927	-0.00854479720735329	0.301	0.305	1	Dnajc11	Tex-prolif
0.80721063257689	-0.0135611832227733	0.356	0.359	1	Dhx30	Tex-prolif
0.807819428854519	0.00914066319848944	0.304	0.297	1	Zfp598	Tex-prolif
0.808002188451604	0.00291859924185334	0.415	0.401	1	Isca1	Tex-prolif
0.808266530363236	-0.0170893857719423	0.451	0.455	1	Dpp3	Tex-prolif
0.808698685929277	0.00426426061237967	0.327	0.334	1	Tug1	Tex-prolif
0.808958393817965	-0.008870518075766	0.449	0.435	1	Msh3	Tex-prolif
0.810058214171254	-0.0117285830866017	0.369	0.358	1	Mpv17l2	Tex-prolif
0.810186709728325	0.00118273581494704	0.359	0.347	1	Tmem222	Tex-prolif
0.811534576926987	0.00782219013553698	0.309	0.307	1	Exoc7	Tex-prolif
0.811671542947361	-0.0151018107800507	0.84	0.829	1	Cdc42se1	Tex-prolif
0.812462689610098	0.0177481970491281	0.542	0.533	1	Tmem243	Tex-prolif
0.813001737215516	0.00716523245654782	0.41	0.415	1	Ppp1r15b	Tex-prolif
0.813885124585753	0.0123747513654914	0.634	0.642	1	Herc2	Tex-prolif
0.814308500733072	-0.00298508250171325	0.986	0.989	1	Lck	Tex-prolif
0.814365868519097	-0.0104900681505935	0.366	0.364	1	Ccdc186	Tex-prolif
0.814706341650982	0.00288415261385522	0.734	0.729	1	Bcl11b	Tex-prolif
0.814798916372982	-0.00717868166479496	0.514	0.512	1	Yif1b	Tex-prolif
0.815423981593783	-0.0100735394665967	0.683	0.684	1	Ppp4r2	Tex-prolif
0.815446502462245	-0.00466564871908914	0.746	0.742	1	Eapp	Tex-prolif
0.815762129604727	0.00640079646772723	0.455	0.443	1	Utp14a	Tex-prolif
0.817462832387855	0.0029265561903109	0.832	0.818	1	Fam162a	Tex-prolif
0.817734052489134	0.00359205070568747	0.803	0.801	1	Wbp11	Tex-prolif
0.817818827888291	-0.00378911960397499	0.417	0.408	1	Zfp511	Tex-prolif
0.818736051075857	0.00349692627358028	0.362	0.362	1	Fcho1	Tex-prolif
0.820406296291338	0.00236407584669207	0.972	0.974	1	Bcl2a1b	Tex-prolif
0.820426729114575	0.0144412337097064	0.495	0.512	1	Szrd1	Tex-prolif
0.82067154967612	0.00685226164903546	0.488	0.489	1	Ctse	Tex-prolif
0.820732389527353	0.013919548861265	0.602	0.595	1	Paxbp1	Tex-prolif
0.820864570753228	-0.0105328352051151	0.398	0.383	1	Terf1	Tex-prolif
0.821331990353747	-0.010907337541158	0.32	0.32	1	Ypel5	Tex-prolif
0.821506833365047	-0.00645697719632993	0.482	0.462	1	Cnot2	Tex-prolif
0.821628990949093	-0.00598112485269825	0.445	0.435	1	Eif2s3x	Tex-prolif
0.821670988266897	0.0175771506120056	0.488	0.489	1	Sgta	Tex-prolif
0.82207149248912	-0.0136478674000198	0.919	0.919	1	Fam107b	Tex-prolif
0.822397787204758	-0.0129414179550099	0.416	0.399	1	Senp1	Tex-prolif
0.822961171844516	0.0194597342168624	0.531	0.529	1	Tmem192	Tex-prolif
0.823280168193374	-0.0053193121267705	0.484	0.466	1	Qk	Tex-prolif
0.823299951583761	0.00665844124685377	0.951	0.943	1	Gnb1	Tex-prolif
0.823830834499735	0.023806423309955	0.525	0.51	1	Pigbos1	Tex-prolif
0.824007313609652	-0.00847473799216636	0.35	0.333	1	Hacd3	Tex-prolif
0.825217018161458	0.0024534384374405	0.485	0.476	1	Smim20	Tex-prolif
0.825690596100455	-0.0232958691000028	0.342	0.337	1	Lrrc47	Tex-prolif
0.826011684079778	-0.0175380814357951	0.429	0.422	1	Maf1	Tex-prolif
0.826710314881755	0.00766423760167168	0.392	0.394	1	Tspyl1	Tex-prolif
0.827247454468716	-0.0127452986319586	0.475	0.475	1	Cep192	Tex-prolif
0.827730792510853	-0.00799807895657612	0.862	0.859	1	Samhd1	Tex-prolif
0.827925858420961	0.000584076518939158	0.32	0.326	1	Abhd16a	Tex-prolif
0.828062593249911	-0.0124152986850525	0.883	0.88	1	Tecr	Tex-prolif
0.828239496197252	-0.00408641418878519	0.416	0.401	1	Gpatch4	Tex-prolif
0.829166749383057	-0.0111426329049138	0.864	0.867	1	Tnfaip8	Tex-prolif
0.829256151774237	0.00611288307622943	0.345	0.336	1	Mid1ip1	Tex-prolif
0.829982915004341	0.0219733859536768	0.319	0.315	1	Tmem135	Tex-prolif
0.830742181123596	0.00315855476772436	0.317	0.322	1	Nbr1	Tex-prolif
0.831105637190284	-0.0083813547869816	0.348	0.348	1	Gtf2h1	Tex-prolif
0.832052206379281	0.00336847462872369	0.644	0.647	1	Ssbp3	Tex-prolif
0.832269250162907	-0.0121033357787284	0.38	0.386	1	Tatdn2	Tex-prolif
0.833154841301768	0.00397499104481414	0.973	0.97	1	Prelid1	Tex-prolif
0.833758305741055	-0.00347362759945757	0.743	0.73	1	Kansl1	Tex-prolif
0.833865940696355	-0.00559798295899461	0.783	0.758	1	Zdhhc18	Tex-prolif
0.834723485976014	0.00314368266990606	0.305	0.299	1	Nhlrc2	Tex-prolif
0.835477374481079	0.0148229982761214	0.372	0.377	1	Usp10	Tex-prolif
0.83627457651228	-0.0118659562958662	0.428	0.426	1	Tpgs1	Tex-prolif
0.836305925862071	-0.0029468933168022	0.587	0.581	1	Prkcsh	Tex-prolif
0.837683384229954	0.0121775736555828	0.693	0.679	1	Brd9	Tex-prolif
0.837935608147516	0.00263585563807228	0.318	0.316	1	Pop1	Tex-prolif
0.838386920816401	-0.0136820697005257	0.447	0.443	1	Psme3	Tex-prolif
0.838615995696472	-0.00467114028261173	0.342	0.334	1	Dnajc14	Tex-prolif
0.839110035265588	-0.00272922293645939	0.582	0.567	1	Sp3	Tex-prolif
0.839273263399744	-0.00608801276756876	0.716	0.705	1	Lfng	Tex-prolif
0.839539300924054	-0.00979593804440992	0.567	0.544	1	Upf3a	Tex-prolif
0.840047337650936	0.0027335113673353	0.302	0.299	1	Apeh	Tex-prolif
0.840049123614954	-0.00614865845688972	0.317	0.307	1	Pdxdc1	Tex-prolif
0.84024018240088	0.00980444841814371	0.391	0.386	1	Cdkn2aip	Tex-prolif
0.840398857371006	0.00923236893713658	0.294	0.301	1	Sos2	Tex-prolif
0.841323198927811	0.00883753337803528	0.91	0.9	1	Akr1a1	Tex-prolif
0.841575843616916	-0.0171989577855852	0.654	0.658	1	Acaa1a	Tex-prolif
0.842213519147715	0.00444507289810081	0.337	0.342	1	Tbc1d5	Tex-prolif
0.842265446355725	-0.0182088741863798	0.679	0.661	1	Phip	Tex-prolif
0.842277225569858	-0.0212245683192248	0.332	0.32	1	Qrich1	Tex-prolif
0.842679579964596	-0.026981227741252	0.827	0.836	1	Eprs	Tex-prolif
0.843653192934947	0.00535061890923311	0.365	0.373	1	Pgm1	Tex-prolif
0.843927797327435	-0.00222809330425688	0.984	0.993	1	Capzb	Tex-prolif
0.844161410639791	-0.00656468519894149	0.578	0.58	1	Soat1	Tex-prolif
0.844166340749987	-0.0162198311758914	0.443	0.436	1	Anapc4	Tex-prolif
0.844523759780589	0.0238117815516431	0.325	0.326	1	Zgpat	Tex-prolif
0.847086800053356	-0.0387553589062248	0.517	0.508	1	Arl4a	Tex-prolif
0.847779345467605	-0.0248529045263837	0.655	0.624	1	Prpf8	Tex-prolif
0.84777936648796	0.000275685730357189	0.389	0.381	1	Znrf1	Tex-prolif
0.847981721486794	-0.00225172237534133	0.32	0.307	1	C2cd3	Tex-prolif
0.848282599352325	-0.000255639293037291	0.455	0.445	1	Fopnl	Tex-prolif
0.84881415552148	-0.00336458022609842	0.541	0.546	1	Swt1	Tex-prolif
0.84884383004786	-0.025141802530526	0.353	0.33	1	Zfp397	Tex-prolif
0.849440893407334	0.0144940268446938	0.45	0.446	1	Thyn1	Tex-prolif
0.849450780691521	0.00416280726365692	0.302	0.31	1	Rmnd5a	Tex-prolif
0.849775899761832	-0.00486026693441444	0.392	0.391	1	Ubr7	Tex-prolif
0.850145057000472	-0.0195262855925208	0.368	0.364	1	Rpap3	Tex-prolif
0.850542319785202	0.0152990852253558	0.862	0.879	1	Syncrip	Tex-prolif
0.851743022534932	-0.0119945080229542	0.313	0.316	1	4930581F22Rik	Tex-prolif
0.852368259610357	0.00242165949177453	0.852	0.845	1	Scaf11	Tex-prolif
0.852861627671091	-0.00960507940486044	0.358	0.359	1	Ctso	Tex-prolif
0.852945185946071	0.000138045503695561	0.513	0.504	1	Idh3g	Tex-prolif
0.852986934433218	-0.00809481402309542	0.847	0.846	1	Smc6	Tex-prolif
0.853024049902357	-0.00247430035798391	0.874	0.875	1	Tmed10	Tex-prolif
0.853491119762206	-0.00337175657674227	0.366	0.364	1	Tmem60	Tex-prolif
0.853517868230757	-0.000444135808650881	0.334	0.332	1	Zmym5	Tex-prolif
0.85376249497133	-0.00715148179632796	0.532	0.524	1	Mllt10	Tex-prolif
0.854568031120148	-0.0105716452569344	0.626	0.627	1	Dnajc21	Tex-prolif
0.854747075907774	-0.00949076129608906	0.334	0.337	1	Map3k7	Tex-prolif
0.85522318081509	-0.00153697588880264	0.573	0.572	1	Ccdc127	Tex-prolif
0.855763251528581	-0.00927101019202103	0.716	0.715	1	Chd1	Tex-prolif
0.855789146190832	-0.00137912607550017	0.598	0.606	1	Nras	Tex-prolif
0.857278503830971	-0.0048953774360786	0.604	0.595	1	4921524J17Rik	Tex-prolif
0.857708659842959	-0.00502628852120895	0.323	0.315	1	Atp2c1	Tex-prolif
0.858300192452156	-0.00858180000778219	0.891	0.909	1	Supt4a	Tex-prolif
0.859167607104789	0.00310082619435492	0.457	0.444	1	Rab35	Tex-prolif
0.859575407319714	-0.0185550282664155	0.863	0.841	1	Sms	Tex-prolif
0.859625872235436	0.0146993361744528	0.404	0.404	1	Iah1	Tex-prolif
0.860558415171389	0.00471901068549874	0.541	0.537	1	Pdcd1lg2	Tex-prolif
0.861550962581044	0.00865985603598185	0.99	0.984	1	Ube2d3	Tex-prolif
0.861724958765343	-0.0170500877642191	0.499	0.498	1	Mapre2	Tex-prolif
0.861820472499634	-0.0160136639501418	0.445	0.448	1	Gm6545	Tex-prolif
0.862193978111928	0.00262084782677541	0.548	0.554	1	Iws1	Tex-prolif
0.862621842865358	-0.0135999415600161	0.307	0.305	1	Exoc1	Tex-prolif
0.862878750897879	0.0133045696411799	0.441	0.447	1	Dpm2	Tex-prolif
0.863050589179696	0.00553966911096582	0.597	0.599	1	Gtf2i	Tex-prolif
0.863083368902562	0.0011097897984953	0.484	0.475	1	Spint2	Tex-prolif
0.86313898241791	0.00796869241154613	0.4	0.391	1	Atg101	Tex-prolif
0.863296336554489	0.0109564989843653	0.787	0.804	1	AC160336.1	Tex-prolif
0.864833225526897	-0.0178158525982169	0.373	0.368	1	Cds2	Tex-prolif
0.865113377008127	-0.00176503984298876	0.381	0.389	1	Nubp2	Tex-prolif
0.865697186760401	0.000998576017364139	0.337	0.335	1	Cox18	Tex-prolif
0.865784775216728	-0.0103053535002031	0.451	0.446	1	Baz2a	Tex-prolif
0.865786359805721	-0.00439729853438753	0.536	0.542	1	Nop14	Tex-prolif
0.865948949907827	0.0136026294975008	0.636	0.628	1	Azin1	Tex-prolif
0.866353874345419	-0.00225129580189015	0.309	0.302	1	Asl	Tex-prolif
0.866507419462696	0.0151336093866389	0.698	0.707	1	Mrps23	Tex-prolif
0.868494865428046	0.00318441893227162	0.53	0.534	1	Fam114a2	Tex-prolif
0.869316214930407	-0.0124424627251505	0.521	0.509	1	Iqsec1	Tex-prolif
0.869637110005475	0.0126215158431062	0.339	0.34	1	Snx10	Tex-prolif
0.86985949367529	0.00727747496243558	0.954	0.947	1	Slc38a2	Tex-prolif
0.869876614512792	-0.00954055611658977	0.596	0.599	1	Esco1	Tex-prolif
0.87164296663939	0.00231313791809207	0.682	0.666	1	Pitpnc1	Tex-prolif
0.871913457480748	-0.00604856630045281	0.521	0.514	1	Poldip3	Tex-prolif
0.872563960625432	-0.00177868393068648	0.595	0.591	1	Zrsr2	Tex-prolif
0.872969913418895	0.00202724535056142	0.764	0.759	1	Gbp4	Tex-prolif
0.875369208529263	-0.00412048784825358	0.361	0.363	1	Adamts10	Tex-prolif
0.875994464463233	0.00389695836300774	0.374	0.373	1	I730030J21Rik	Tex-prolif
0.876434859810658	-0.00218923626115997	0.604	0.603	1	Kcmf1	Tex-prolif
0.8766853097274	0.0107572325069566	0.557	0.555	1	Nr3c1	Tex-prolif
0.876904143423693	-0.0152988744270269	0.456	0.447	1	Mphosph6	Tex-prolif
0.877018981639653	-0.00562098655099652	0.542	0.532	1	Acaa2	Tex-prolif
0.8771558785767	0.0174997777988368	0.689	0.683	1	Irf7	Tex-prolif
0.878033890263543	-0.0109643935215253	0.374	0.375	1	Pip4k2c	Tex-prolif
0.878167725072045	0.0073231388352526	0.34	0.332	1	Tor3a	Tex-prolif
0.878305573695102	0.000370749558846473	0.44	0.448	1	Cox16	Tex-prolif
0.878647506144383	0.00181609967946572	0.462	0.452	1	Gnl1	Tex-prolif
0.879011053880812	-0.00680606952734847	0.326	0.315	1	Sympk	Tex-prolif
0.879148962207174	0.00166133225621556	0.746	0.765	1	Mak16	Tex-prolif
0.880234328373814	0.00937614391024866	0.993	0.988	1	Hcst	Tex-prolif
0.880676469467417	-0.00986301099197062	0.514	0.496	1	Ccdc107	Tex-prolif
0.881556795623792	-0.0013373976032327	0.488	0.477	1	Hnrnpll	Tex-prolif
0.881658516840362	0.00545073319933753	0.629	0.642	1	Rnf138	Tex-prolif
0.882062350747731	-0.00291909854992334	0.596	0.612	1	Becn1	Tex-prolif
0.884227312181763	0.000844941279949829	1	1	1	Rps4x	Tex-prolif
0.884774447160648	0.00574649960291118	0.523	0.514	1	Rbm6	Tex-prolif
0.884825029019702	-0.00921289392701363	0.318	0.317	1	Zfp950	Tex-prolif
0.885150201584098	-0.00108000399186259	0.846	0.847	1	Tcp1	Tex-prolif
0.885975351297915	-0.0100327293100506	0.496	0.494	1	Prpf31	Tex-prolif
0.886626072255398	0.0124476713924657	0.849	0.85	1	Cdk6	Tex-prolif
0.886768132948611	0.00125044442878064	0.666	0.651	1	Acap1	Tex-prolif
0.887435639632507	0.00820817610566366	0.386	0.379	1	Pkp4	Tex-prolif
0.887653833110326	-0.00288242815608408	0.313	0.316	1	B9d2	Tex-prolif
0.888200532338175	-0.0152518679010533	0.348	0.335	1	Helb	Tex-prolif
0.888440176195965	-0.0114201066138257	0.413	0.401	1	Dcaf7	Tex-prolif
0.888877495807915	0.00771538816838802	0.838	0.828	1	Cct3	Tex-prolif
0.889667679144634	-0.014729431037282	0.344	0.34	1	Uspl1	Tex-prolif
0.890125904646633	-0.00240172963611773	0.575	0.554	1	Mindy3	Tex-prolif
0.890478982242329	-0.0135888596682757	0.515	0.51	1	Sting1	Tex-prolif
0.89088120209516	-0.0164542558023937	0.327	0.324	1	Sdccag8	Tex-prolif
0.890902668722212	-0.0140218195120172	0.35	0.351	1	Shprh	Tex-prolif
0.891049435922489	0.00886870096215781	0.345	0.344	1	Cops7a	Tex-prolif
0.891530224769056	0.00607505977466682	0.355	0.349	1	Dus1l	Tex-prolif
0.891604113461335	-0.00830466209492703	0.312	0.302	1	Akt3	Tex-prolif
0.892972817609453	-0.00321103191623356	0.4	0.395	1	Armc10	Tex-prolif
0.894401211893125	-0.00515619357666747	0.371	0.364	1	Cop1	Tex-prolif
0.894526961196856	-0.0106894113419966	0.943	0.932	1	Apobec3	Tex-prolif
0.895194439328582	-0.00620008131183614	0.445	0.437	1	Zcchc10	Tex-prolif
0.895333430132587	-0.00506222886402924	0.35	0.344	1	Apaf1	Tex-prolif
0.895583795895227	0.00197205123800365	0.372	0.373	1	Slc25a36	Tex-prolif
0.89562737378697	-0.0138678417428805	0.595	0.578	1	Vps35	Tex-prolif
0.897432890817865	-0.00736846362643029	0.454	0.457	1	Mxd1	Tex-prolif
0.897772592641721	0.00457590190149271	0.41	0.409	1	Pigk	Tex-prolif
0.898972413285485	-5.58230412130434e-05	0.462	0.474	1	Rpgrip1	Tex-prolif
0.899185987594902	-0.00380526510723861	0.31	0.303	1	Hsf1	Tex-prolif
0.900152647480599	-0.00480886759086796	0.67	0.654	1	BC005624	Tex-prolif
0.900576199142426	-0.0195167990477602	0.634	0.632	1	Cr1l	Tex-prolif
0.901415146017995	0.0002209173836345	0.98	0.986	1	Mrpl52	Tex-prolif
0.901440600726241	-0.0104132916525394	0.427	0.43	1	Pacsin2	Tex-prolif
0.901614617743453	-0.000622676219944163	0.422	0.428	1	Tcf20	Tex-prolif
0.902134221024191	-0.0030909147584699	0.374	0.377	1	Bloc1s4	Tex-prolif
0.90226596974609	-0.0044890435941819	0.384	0.379	1	Rbm15	Tex-prolif
0.903973222215648	-0.0130985176890658	0.444	0.445	1	Ehmt2	Tex-prolif
0.904270959391777	0.00545186313028384	0.474	0.476	1	Abr	Tex-prolif
0.90433746010818	0.0018238001771842	0.46	0.446	1	Tmx4	Tex-prolif
0.904855700651495	0.00330130905355075	0.638	0.619	1	Arl4c	Tex-prolif
0.906054639880234	0.00816807242638168	0.334	0.329	1	Cyth2	Tex-prolif
0.906973843851532	0.0143409148462068	0.644	0.649	1	Gem	Tex-prolif
0.90706176936665	-0.00767709340809286	0.423	0.416	1	Dnajc24	Tex-prolif
0.907933502252675	0.0169006743658042	0.332	0.335	1	Tmem242	Tex-prolif
0.908374969725618	-0.00621497083231448	0.869	0.882	1	Sars	Tex-prolif
0.908548364641587	0.00312903229660288	0.31	0.312	1	Vrk1	Tex-prolif
0.909823802938762	-0.00322736958077074	0.44	0.442	1	Mtln	Tex-prolif
0.909937800082252	-0.00592922588105188	0.449	0.446	1	Zfp280d	Tex-prolif
0.91036651865795	-0.00525871366662573	0.403	0.397	1	Pcsk7	Tex-prolif
0.910395995810919	-0.0200419688668675	0.389	0.377	1	Pgs1	Tex-prolif
0.91070730664241	0.00602273821221044	0.771	0.758	1	Snhg1	Tex-prolif
0.911368703862384	-0.00644379787751403	0.493	0.492	1	Cisd3	Tex-prolif
0.911895959681835	-0.00513018339580529	0.594	0.584	1	Cdc34	Tex-prolif
0.912821467877369	0.00208143788259385	0.611	0.603	1	Rgs3	Tex-prolif
0.912974800453922	-0.0120560340191738	0.441	0.435	1	Ice1	Tex-prolif
0.913058834948711	-0.00691904059003701	0.323	0.312	1	Scyl2	Tex-prolif
0.913269150230516	-0.00738544864176016	0.813	0.798	1	Ctcf	Tex-prolif
0.91329582993428	-0.00390063019769865	0.316	0.316	1	Pigs	Tex-prolif
0.914477901270025	0.000394692286651288	0.417	0.415	1	Ccdc86	Tex-prolif
0.915572720818336	0.00819128324573981	0.959	0.954	1	Rinl	Tex-prolif
0.915865805476984	-0.00194071965942322	0.464	0.48	1	Ckap5	Tex-prolif
0.916437531970513	-0.00256297063916888	0.624	0.631	1	Nfyb	Tex-prolif
0.917231239436241	-0.00835615258099265	0.704	0.702	1	Immt	Tex-prolif
0.917469285332253	0.0033487284722773	0.496	0.503	1	Faf2	Tex-prolif
0.917771887454159	-0.00976756285658986	0.676	0.667	1	Ss18	Tex-prolif
0.917888644575525	-0.00899021834827141	0.405	0.402	1	Hk2	Tex-prolif
0.917973020270768	-0.00703246078857267	0.437	0.43	1	Oser1	Tex-prolif
0.918417113814449	0.0101824918850949	0.486	0.485	1	Nfkbil1	Tex-prolif
0.918727522252132	-0.0259042001113038	0.508	0.501	1	Ehmt1	Tex-prolif
0.918951497367566	-0.0114493944971648	0.41	0.406	1	Sik3	Tex-prolif
0.918968381091931	0.0029048006282999	0.703	0.698	1	Mydgf	Tex-prolif
0.920141499680401	0.00611280109737472	0.314	0.318	1	Adprm	Tex-prolif
0.920499958992347	-0.0169621970196967	0.74	0.748	1	Ssr3	Tex-prolif
0.920756609008237	0.000497525369542839	0.301	0.303	1	Uckl1	Tex-prolif
0.920841234216536	-0.00538312878226388	0.323	0.323	1	Tbc1d9b	Tex-prolif
0.921030974208834	-0.00693690621358162	0.482	0.466	1	Pspc1	Tex-prolif
0.92122015103674	-0.0130377879260312	0.417	0.407	1	Bet1	Tex-prolif
0.9214810911275	-0.00221234567134054	0.662	0.651	1	3830406C13Rik	Tex-prolif
