SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
VAMP1	vesicle associated membrane protein 1	protein_coding	6843	P23763.190	3270	protein_coding	0.285905138358185	6.80485020959331	4.32233429229228	0.0585833318893386	0.194338310931012
POLR2K	RNA polymerase II, I and III subunit K	protein_coding	5440	A0A024R9G0.41	1673	protein_coding	0.19948909170399	4.8331334404746	4.31771264080124	0.0587004517713629	0.194672696463883
TWF2	twinfilin actin binding protein 2	protein_coding	11344	NA	4211	protein_coding	-0.234405016589638	6.47263069288311	4.31418619132156	0.0587900062775228	0.194915504414833
WDR82	WD repeat domain 82	protein_coding	80335	A0A024R333.47	5719	protein_coding	-0.116011277414088	8.09560905935817	4.312878442465	0.058823258289297	0.194971561026125
SSH3	slingshot protein phosphatase 3	protein_coding	54961	Q8TE77.161	3611	protein_coding	0.323701865889981	3.18393227444758	4.31203462643362	0.0588447258866839	0.194988537528403
RNASEH2B	ribonuclease H2 subunit B	protein_coding	79621	Q5TBB1.137	26222	protein_coding	0.312829574808828	6.05669478493455	4.30927378774222	0.0589150302699398	0.195128147584231
PLA2G6	phospholipase A2 group VI	protein_coding	8398	O60733.206	8150	protein_coding	-0.187575542555785	5.88190137013417	4.30793530648679	0.0589491507431702	0.195128147584231
RPS11	ribosomal protein S11	protein_coding	6205	NA	1409	protein_coding	0.156766247879932	9.85139034450462	4.30728719754269	0.0589656808020884	0.195128147584231
CDC42BPA	CDC42 binding protein kinase alpha	protein_coding	8476	Q5VT25.163	14233	protein_coding	0.967492328651152	-0.65385767462159	4.30682087831749	0.058977577739408	0.195128147584231
FMNL1	formin like 1	protein_coding	752	NA	7466	protein_coding	-0.169306557321734	8.75355217435048	4.30645446578992	0.0589869278322461	0.195128147584231
RAD23A	RAD23 homolog A, nucleotide excision repair protein	protein_coding	5886	K7ELW1.45	2547	protein_coding	-0.20134153968187	6.41048632330519	4.30606831225749	0.0589967835976166	0.195128147584231
RNPEP	arginyl aminopeptidase	protein_coding	6051	NA	3455	protein_coding	0.184405836214375	5.70145732386836	4.30588901685999	0.0590013604104553	0.195128147584231
NUP85	nucleoporin 85	protein_coding	79902	J3KSH3.46	5193	protein_coding	-0.227337159639802	5.5279181999724	4.30178444936746	0.0591062527859294	0.195420867373434
TRNAU1AP	tRNA selenocysteine 1 associated protein 1	protein_coding	54952	Q9NX07.168	4311	protein_coding	-0.229721261766574	4.83075849482044	4.30069804601063	0.059134053261451	0.195458609408659
NOA1	nitric oxide associated 1	protein_coding	84273	Q8NC60.139	2218	protein_coding	0.205206995735227	5.18250440382902	4.29434338879588	0.0592969798189275	0.195942845501381
SH2D3C	SH2 domain containing 3C	protein_coding	10044	Q8N5H7.157	4628	protein_coding	-0.257958123156992	6.62846046675775	4.29300779645616	0.0593312913617198	0.195991863502154
ZBTB12	zinc finger and BTB domain containing 12	protein_coding	221527	Q9Y330.165	1963	protein_coding	0.493178553396556	0.805038647223822	4.29248713903163	0.059344673566081	0.195991863502154
KHDRBS1	KH RNA binding domain containing, signal transduction associated 1	protein_coding	10657	Q07666.208	3544	protein_coding	0.137078325398227	7.26481413415017	4.29140711534094	0.0593724444277804	0.19601972322901
GTF3C5	general transcription factor IIIC subunit 5	protein_coding	9328	H7BY84.53	3592	protein_coding	-0.205720448538298	5.83014259044345	4.2908806132986	0.0593859881263149	0.19601972322901
NEK8	NIMA related kinase 8	protein_coding	284086	K7EPD3.51	4412	protein_coding	0.431723267573352	2.97184177248924	4.29024257815874	0.0594024058573954	0.19601972322901
WNT10B	Wnt family member 10B	protein_coding	7480	O00744.175	2601	protein_coding	-0.365262475868912	2.37557215015803	4.28841037360244	0.0594495818558069	0.196084865263582
TIAF1	TGFB1-induced anti-apoptotic factor 1	protein_coding	9220	O95411.142	5337	protein_coding	-0.206780268030587	5.56740551543238	4.28807992833983	0.0594580950115001	0.196084865263582
COL7A1	collagen type VII alpha 1 chain	protein_coding	1294	NA	11133	protein_coding	0.776645423805887	-0.132485453107734	4.28746634236363	0.05947390650731	0.196084865263582
AMBRA1	autophagy and beclin 1 regulator 1	protein_coding	55626	Q9C0C7.156	7673	protein_coding	-0.157300412237938	5.69523240690758	4.28689069146275	0.0594887450370334	0.196084865263582
WDR31	WD repeat domain 31	protein_coding	114987	Q8NA23.145	4933	protein_coding	0.365937005778585	-0.621047649408281	4.28628607447378	0.0595043350032833	0.196084865263582
RAD17	RAD17 checkpoint clamp loader component	protein_coding	5884	NA	4159	protein_coding	0.272014453322533	5.01157528297331	4.28480177124788	0.0595426283339063	0.196156866444399
ICAM3	intercellular adhesion molecule 3	protein_coding	3385	A0A024R7C1.40	2788	protein_coding	-0.153236035314877	7.33059415269654	4.28057924791426	0.0596517262921105	0.196462021794198
ZNF281	zinc finger protein 281	protein_coding	23528	Q9Y2X9.186	4895	protein_coding	0.214204208943876	4.86292674632099	4.2770635481217	0.0597427448170645	0.196645783113699
CCDC57	coiled-coil domain containing 57	protein_coding	284001	NA	12391	protein_coding	-0.225871255665302	5.88439155171114	4.27655484357253	0.0597559285367283	0.196645783113699
OTUD3	OTU deubiquitinase 3	protein_coding	23252	Q5T2D3.117	6885	protein_coding	-0.219407389089395	4.03431473968921	4.27651444155363	0.059756975755483	0.196645783113699
ASTL	astacin like metalloendopeptidase	protein_coding	431705	Q6HA08.121	2752	protein_coding	0.582637213614049	-0.287734800056931	4.27453919440732	0.059808200929013	0.196760074153943
NIT2	nitrilase family member 2	protein_coding	56954	V9HW91.40	9226	protein_coding	0.222818214002806	5.41354343663167	4.27349135855177	0.0598353964056933	0.196795269843815
AGBL2	AGBL carboxypeptidase 2	protein_coding	79841	J9JIH1.31	5477	protein_coding	0.365635221009892	2.46483533571816	4.2723198815532	0.0598658184139293	0.196841055088137
DHFR2	dihydrofolate reductase 2	protein_coding	200895	NA	4352	protein_coding	0.246761752312677	4.36275984947511	4.26769488510288	0.0599861059222593	0.197182214810315
PRRT1	proline rich transmembrane protein 1	protein_coding	100507547	NA	3126	protein_coding	0.4511878423023	0.0540087376025346	4.26563903851481	0.0600396676740808	0.197272745240499
NUDCD2	NudC domain containing 2	protein_coding	134492	Q8WVJ2.152	8809	protein_coding	0.213855664945313	4.04876428829259	4.26429071637986	0.0600748271620534	0.197272745240499
TMCO1	transmembrane and coiled-coil domains 1	protein_coding	54499	Q9UM00.166	5326	protein_coding	0.165027350618173	5.96053639747336	4.26346153155529	0.0600964616392624	0.197272745240499
RAB43	RAB43, member RAS oncogene family	protein_coding	339122	Q86YS6.163	4991	protein_coding	0.272705894140848	6.01684841137403	4.26315504962178	0.0601044605038403	0.197272745240499
WDR81	WD repeat domain 81	protein_coding	124997	C9JCF9.62	8086	protein_coding	-0.357948853024828	6.36604504322303	4.26314806108572	0.0601046429123606	0.197272745240499
IL18RAP	interleukin 18 receptor accessory protein	protein_coding	8807	O95256.176	2966	protein_coding	-0.57447123386393	4.38760296085483	4.26234436191644	0.0601256247780548	0.197272745240499
TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit	protein_coding	54931	Q7L0Y3.150	1882	protein_coding	0.29304000154516	3.82703122516952	4.26193417573806	0.0601363367363085	0.197272745240499
UBE2M	ubiquitin conjugating enzyme E2 M	protein_coding	9040	A0A024R4T4.56	1743	protein_coding	-0.197847222707874	4.93567548389429	4.26156633828312	0.0601459447095057	0.197272745240499
GSAP	gamma-secretase activating protein	protein_coding	54103	NA	8950	protein_coding	-0.490812557451895	3.59562430121095	4.25979807981698	0.0601921576050401	0.197370051696131
MT-ATP8	mitochondrially encoded ATP synthase membrane subunit 8	protein_coding	4509	U5YV54.76	207	protein_coding	0.274188244089366	10.8622896051919	4.25893614848293	0.060214699352915	0.197389708321221
HEMK1	HemK methyltransferase family member 1	protein_coding	51409	A0A140VK98.31	19221	protein_coding	-0.413079465969623	6.03522345146397	4.25512626494251	0.0603144590724924	0.197662412713121
HSD17B10	hydroxysteroid 17-beta dehydrogenase 10	protein_coding	3028	NA	2822	protein_coding	-0.219669651316632	5.38670637671529	4.25358832046768	0.0603547854536741	0.197732584889648
GPAA1	glycosylphosphatidylinositol anchor attachment 1	protein_coding	8733	E9PM11.46	3268	protein_coding	-0.29080719290547	5.25075298341537	4.25245003431509	0.0603846532331815	0.197732584889648
RESF1	retroelement silencing factor 1	protein_coding	55196	NA	6646	protein_coding	-0.409742130281481	8.43841429697518	4.25241401325165	0.0603855986883215	0.197732584889648
UFL1	UFM1 specific ligase 1	protein_coding	23376	NA	4539	protein_coding	0.252241783422535	5.56889503320354	4.24995503740432	0.0604501821220143	0.19778892908159
GUF1	GTP binding elongation factor GUF1	protein_coding	60558	Q8N442.157	4463	protein_coding	0.255653898381266	5.02438189704409	4.24976660234961	0.0604551346650573	0.19778892908159
PRTFDC1	phosphoribosyl transferase domain containing 1	protein_coding	56952	Q9NRG1.181	2324	protein_coding	-0.520731365048381	-0.27738321655472	4.24960142373068	0.0604594763712265	0.19778892908159
AGMAT	agmatinase	protein_coding	79814	A0A024QZ74.7	3095	protein_coding	0.337383522662702	3.3459127688548	4.24923429333448	0.0604691277022851	0.19778892908159
PROSER3	proline and serine rich 3	protein_coding	148137	F8W7U6.39	6327	protein_coding	-0.226290683510991	4.49253681765427	4.24513345337997	0.0605770585882047	0.198087645805563
NUDT13	nudix hydrolase 13	protein_coding	25961	A0A087X1G4.39	2521	protein_coding	0.330160175718301	1.20623316783553	4.24180260169942	0.0606648940718526	0.198320504626783
SLC45A4	solute carrier family 45 member 4	protein_coding	57210	Q5BKX6.118	8608	protein_coding	-0.224936361001396	3.68223226166011	4.23932620279731	0.0607302964138308	0.198473859346183
ZNHIT2	zinc finger HIT-type containing 2	protein_coding	741	Q9UHR6.139	1299	protein_coding	-0.424715195781989	0.770193709884121	4.23876687562601	0.0607450800966482	0.198473859346183
TM9SF3	transmembrane 9 superfamily member 3	protein_coding	56889	A0A024QYS2.34	7494	protein_coding	0.298223221424603	6.62843345933136	4.23728728450899	0.0607842082684189	0.198522075147378
COPZ2	COPI coat complex subunit zeta 2	protein_coding	51226	NA	1866	protein_coding	0.559777078175882	-0.191682542195786	4.23695041825281	0.0607931210087493	0.198522075147378
XAB2	XPA binding protein 2	protein_coding	56949	Q9HCS7.195	4653	protein_coding	-0.255986347542398	5.68844970841331	4.23479576427412	0.0608501655085784	0.198648507549733
CDKL5	cyclin dependent kinase like 5	protein_coding	6792	O76039.204	19056	protein_coding	-0.452885473578594	0.039453203928953	4.23423043070349	0.0608651433560462	0.198648507549733
PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M	protein_coding	132160	B7XGB9.105	3607	protein_coding	-0.174569208517575	6.70193147672988	4.23328922246953	0.0608900893716701	0.198649057134711
PPP4R3B	protein phosphatase 4 regulatory subunit 3B	protein_coding	57223	Q5MIZ7.137	8217	protein_coding	0.232201838001359	6.82363044627728	4.23296758361474	0.0608986169789285	0.198649057134711
CD93	CD93 molecule	protein_coding	22918	Q9NPY3.193	6681	protein_coding	-0.843417068826116	0.339447612955977	4.23145478529592	0.0609387450037782	0.198725612124131
DDI2	DNA damage inducible 1 homolog 2	protein_coding	84301	Q5TDH0.142	12178	protein_coding	0.223661867834941	6.30462342392649	4.22645228354496	0.0610716658890839	0.199094967477145
NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	protein_coding	4713	M0R3B8.39	535	protein_coding	-0.342843320789552	4.18226347962381	4.22593663261571	0.0610853869533365	0.199094967477145
SLC35E2B	solute carrier family 35 member E2B	protein_coding	728661	A0A087WUK8.44	8462	protein_coding	-0.234723659982881	7.33120871504156	4.22260894793235	0.061174023013211	0.199321245043432
PDS5B	PDS5 cohesin associated factor B	protein_coding	23047	Q9NTI5.172	13187	protein_coding	0.228804297291126	5.82064654294338	4.22122576167151	0.0612109108920952	0.199321245043432
COLGALT1	collagen beta(1-O)galactosyltransferase 1	protein_coding	79709	M0QX72.36	6108	protein_coding	-0.22190448171608	5.45191892364834	4.22093000387905	0.061218801851926	0.199321245043432
TBCC	tubulin folding cofactor C	protein_coding	6903	Q15814.159	1606	protein_coding	-0.16609868316417	5.3357456270566	4.22082333086227	0.0612216482386733	0.199321245043432
TRA2A	transformer 2 alpha homolog	protein_coding	29896	Q549U1.148	3516	protein_coding	0.199582195017023	6.4929820348747	4.2183594875864	0.0612874358842621	0.199421750233089
TCP11L2	t-complex 11 like 2	protein_coding	255394	F8VW27.58	6616	protein_coding	-0.280852965144797	4.65787781434154	4.21807033982996	0.0612951620446118	0.199421750233089
MYL5	myosin light chain 5	protein_coding	4636	Q02045.163	4305	protein_coding	0.368110523862758	2.83819056570503	4.21778937610431	0.0613026706433681	0.199421750233089
TGFBR3L	transforming growth factor beta receptor 3 like	protein_coding	100507588	H3BV60.54	2831	protein_coding	0.672241868196752	-0.279377040172387	4.21541585153239	0.0613661458219855	0.199552090931113
RIC8A	RIC8 guanine nucleotide exchange factor A	protein_coding	60626	Q9NPQ8.146	6488	protein_coding	-0.200807685269588	6.5736056448568	4.21423488306275	0.0613977578453117	0.199552090931113
C16orf74	chromosome 16 open reading frame 74	protein_coding	404550	NA	2181	protein_coding	0.720833462610143	1.61235914252377	4.21355625301505	0.0614159321733715	0.199552090931113
ZKSCAN3	zinc finger with KRAB and SCAN domains 3	protein_coding	80317	Q9BRR0.180	4804	protein_coding	-0.25336607129545	3.43765877601922	4.21303755066992	0.0614298278450107	0.199552090931113
EFEMP2	EGF containing fibulin extracellular matrix protein 2	protein_coding	30008	H0YCB5.50	5397	protein_coding	0.412919577075855	2.46714176393125	4.21300341384449	0.061430742478889	0.199552090931113
CYC1	cytochrome c1	protein_coding	1537	NA	1963	protein_coding	-0.23510235903829	5.60441931148965	4.21254197279749	0.061443107552182	0.199552090931113
SLC1A4	solute carrier family 1 member 4	protein_coding	6509	NA	6941	protein_coding	0.332213326419113	7.4405854759553	4.21149612661522	0.0614711437804316	0.19958880624844
GREB1	growth regulating estrogen receptor binding 1	protein_coding	9687	A0A0D9SG99.21	12432	protein_coding	0.489707261554611	0.387256925566334	4.20952253065357	0.0615240922265113	0.199706366304776
TMEM165	transmembrane protein 165	protein_coding	55858	D6RD79.55	7048	protein_coding	0.197691368803469	5.11030647928532	4.20583107669652	0.0616232750576841	0.199939931527511
DDRGK1	DDRGK domain containing 1	protein_coding	65992	NA	1832	protein_coding	-0.217389490444973	4.99724652662714	4.20559706623943	0.061629568968619	0.199939931527511
NCF1	neutrophil cytosolic factor 1	protein_coding	653361	NA	3413	protein_coding	-0.444343415388962	-0.369577916368745	4.20393513095671	0.0616742903356583	0.200030617023945
HERPUD2	HERPUD family member 2	protein_coding	64224	A0A024RA77.55	3581	protein_coding	0.195450387625843	6.38186109952408	4.20198098229736	0.061726924758828	0.200093281280833
MTA2	metastasis associated 1 family member 2	protein_coding	9219	A0A024R534.57	4261	protein_coding	-0.154781895599057	7.81032375761437	4.20197230443923	0.0617271586145919	0.200093281280833
CD46	CD46 molecule	protein_coding	4179	P15529.228	8711	protein_coding	0.238514971366222	7.33449496585535	4.19973924019884	0.0617873718302711	0.20018749846967
AMN1	antagonist of mitotic exit network 1 homolog	protein_coding	196394	Q8IY45.121	3137	protein_coding	-0.403974787390308	1.76237385238071	4.19945840422404	0.0617949493897575	0.20018749846967
RELA	RELA proto-oncogene, NF-kB subunit	protein_coding	5970	A0A087X0W8.53	5457	protein_coding	-0.202014609538662	6.34526302813069	4.19902785862655	0.0618065686028831	0.20018749846967
ETV3	ETS variant transcription factor 3	protein_coding	2117	P41162.182	6707	protein_coding	-0.391283277762317	5.2502513977538	4.19778330628562	0.0618401703116842	0.200241962988078
ADARB2	adenosine deaminase RNA specific B2 (inactive)	protein_coding	105	Q9NS39.148	10567	protein_coding	-0.432838572245257	2.90112470761544	4.19640437885587	0.0618774256226116	0.200308225305871
SLAMF6	SLAM family member 6	protein_coding	114836	Q96DU3.171	2746	protein_coding	0.292811491880608	7.63360250727557	4.19254830286864	0.0619817506150068	0.200591509247536
LRRFIP1	LRR binding FLII interacting protein 1	protein_coding	9208	Q32MZ4.145	13218	protein_coding	-0.226585215972043	8.05082827358408	4.19137859499161	0.0620134384350767	0.200639627635484
BPNT1	3'(2'), 5'-bisphosphate nucleotidase 1	protein_coding	10380	V9HWF9.55	3113	protein_coding	-0.163365136499199	4.7427933204054	4.18986064320373	0.0620545893046035	0.200689422584011
UCKL1	uridine-cytidine kinase 1 like 1	protein_coding	54963	Q9NWZ5.165	3185	protein_coding	-0.21551475320483	4.74024823930627	4.18904114571172	0.0620768190706086	0.200689422584011
JADE2	jade family PHD finger 2	protein_coding	23338	C9J929.77	11091	protein_coding	-0.209786404457666	6.6646753200695	4.18894970954175	0.0620792999694024	0.200689422584011
FAM161B	FAM161 centrosomal protein B	protein_coding	145483	H0YJ62.39	5087	protein_coding	-0.315033760360737	1.30718952037619	4.18750077971393	0.0621186290558576	0.200745428581204
GATD1	glutamine amidotransferase class 1 domain containing 1	protein_coding	347862	H0YER3.42	5510	protein_coding	-0.174191898948732	5.24669824625262	4.18694107381752	0.0621338294627119	0.200745428581204
CGGBP1	CGG triplet repeat binding protein 1	protein_coding	8545	Q9UFW8.144	6549	protein_coding	0.293013490291164	7.27841477964076	4.18645221837635	0.0621471093763423	0.200745428581204
ST7L	suppression of tumorigenicity 7 like	protein_coding	54879	Q8TDW4.156	8108	protein_coding	0.265254647670394	3.34019818028748	4.18116438021387	0.0622909731318889	0.201155662828994
RAP2C	RAP2C, member of RAS oncogene family	protein_coding	57826	A0A087X2C3.50	4118	protein_coding	0.250777744139815	5.10336269018889	4.17832258433434	0.0623684536877041	0.201317268302047
LRBA	LPS responsive beige-like anchor protein	protein_coding	987	A0A494C1L5.13	16757	protein_coding	0.144449856870861	7.36474866503216	4.17809112800381	0.0623747693557186	0.201317268302047
LMBRD1	LMBR1 domain containing 1	protein_coding	55788	A0A494C126.11	10746	protein_coding	0.325447818168328	4.83229464243462	4.17740900960047	0.0623933865478271	0.201322885617806
DHX37	DEAH-box helicase 37	protein_coding	57647	NA	6908	protein_coding	-0.224813073779667	4.72656901742749	4.17626350995917	0.062424665904095	0.201343950598627
E2F7	E2F transcription factor 7	protein_coding	144455	Q96AV8.144	6291	protein_coding	-0.869172107508952	3.76901453902184	4.17556289277718	0.0624438064441733	0.201343950598627
HEG1	heart development protein with EGF like domains 1	protein_coding	57493	Q9ULI3.147	9964	protein_coding	-0.369548556533457	6.17935028577754	4.17531609496161	0.0624505505251839	0.201343950598627
RIMKLB	ribosomal modification protein rimK like family member B	protein_coding	57494	NA	8597	protein_coding	0.939629835995691	0.970672371798232	4.17406778509257	0.0624846756640794	0.2013503470504
ARID4A	AT-rich interaction domain 4A	protein_coding	5926	A0A024R680.56	7449	protein_coding	0.197331777760364	5.87470969239458	4.17400865621418	0.0624862926297744	0.2013503470504
RASSF1	Ras association domain family member 1	protein_coding	11186	Q9NS23.178	3683	protein_coding	-0.191274686520659	7.09715630871849	4.17307695819587	0.0625117779080911	0.201378071473297
ZNF524	zinc finger protein 524	protein_coding	147807	K7EP10.50	1441	protein_coding	-0.29623109572982	3.27468182953404	4.17028682194184	0.0625881727996536	0.201569739019187
POM121	POM121 transmembrane nucleoporin	protein_coding	9883	Q96HA1.156	9861	protein_coding	-0.12879699239598	6.77988287844824	4.16838238180371	0.0626403813898943	0.201683430391376
BOLA2-SMG1P6	BOLA2-SMG1P6 readthrough	protein_coding	107282092	H3BVE0.55	3417	protein_coding	0.219537170940317	3.19467909940347	4.16511606613805	0.0627300464169619	0.20191762647273
NLRC5	NLR family CARD domain containing 5	protein_coding	84166	Q86WI3.153	12386	protein_coding	-0.273686958789847	8.22221860504714	4.16141693081322	0.0628317791061899	0.20219052952731
LIF	LIF interleukin 6 family cytokine	protein_coding	3976	P15018.205	3871	protein_coding	0.728723819433674	5.49706313135129	4.15910256646559	0.0628955289123908	0.202285189476072
CDC6	cell division cycle 6	protein_coding	990	A0A024R1S2.60	5311	protein_coding	-0.840368017524891	4.77379035038091	4.15904293909319	0.062897172390792	0.202285189476072
UQCRHL	ubiquinol-cytochrome c reductase hinge protein like	protein_coding	440567	A0A096LP55.47	2180	protein_coding	0.196237156972375	4.91123646104267	4.15850261267975	0.0629120674789358	0.202285189476072
TCF25	transcription factor 25	protein_coding	22980	Q9BQ70.159	7967	protein_coding	-0.208458945194066	6.88460376671797	4.15627706152175	0.0629734635435138	0.202428037351273
STPG1	sperm tail PG-rich repeat containing 1	protein_coding	90529	Q5TH74.107	8511	protein_coding	-0.323063409735225	2.29527145714718	4.15445567206794	0.0630237635761564	0.202535149703656
EIF4E2	eukaryotic translation initiation factor 4E family member 2	protein_coding	9470	NA	11481	protein_coding	-0.115927059666215	6.3979771128333	4.15315768888484	0.0630596385066851	0.20259585988318
PORCN	porcupine O-acyltransferase	protein_coding	64840	NA	5795	protein_coding	-0.196824498147083	4.83930311078281	4.15129070251542	0.0631112831157094	0.202707188014889
SRP72	signal recognition particle 72	protein_coding	6731	O76094.186	6145	protein_coding	0.208376448820953	7.04916533254691	4.14936953179964	0.063164479603599	0.202777459540643
ALG8	ALG8 alpha-1,3-glucosyltransferase	protein_coding	79053	NA	9465	protein_coding	0.21521549747513	4.74303150585707	4.14927281800265	0.0631671589951403	0.202777459540643
PTGDR	prostaglandin D2 receptor	protein_coding	5729	Q13258.180	3048	protein_coding	-1.08577354478039	2.00932057194056	4.14847001532302	0.06318940537981	0.202794300988903
SAMD4B	sterile alpha motif domain containing 4B	protein_coding	55095	A0A024R0N7.50	8220	protein_coding	-0.159972290422273	5.45665513057631	4.14425698607194	0.0633063065747015	0.203114828168266
UBE2D2	ubiquitin conjugating enzyme E2 D2	protein_coding	7322	P62837.186	3556	protein_coding	0.220902642812404	6.5854140682612	4.14302566247116	0.0633405218082308	0.203135647223548
NUP62	nucleoporin 62	protein_coding	23636	A0A024QZF1.59	6020	protein_coding	-0.217651473227098	6.6704221966669	4.14279791107478	0.0633468528520076	0.203135647223548
UGP2	UDP-glucose pyrophosphorylase 2	protein_coding	7360	F8WC70.78	6791	protein_coding	-0.197921588067288	6.527930163038	4.14163330040834	0.0633792386340332	0.203184879781075
ARL3	ADP ribosylation factor like GTPase 3	protein_coding	403	P36405.201	3834	protein_coding	0.252198899020587	4.26008503747339	4.14074175828624	0.0634040442962697	0.203209791620151
ZCWPW1	zinc finger CW-type and PWWP domain containing 1	protein_coding	55063	NA	3318	protein_coding	-0.284365075116563	2.14857344198837	4.13849157031877	0.0634667038672905	0.203328088864107
OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2	protein_coding	78990	Q96DC9.159	4241	protein_coding	0.497980320943268	2.59221286089616	4.13819225715419	0.0634750442560093	0.203328088864107
KLHL23	kelch like family member 23	protein_coding	100526832	S4R3P4.36	5513	protein_coding	-0.425212309738789	2.31841055533088	4.13698358847556	0.0635087373125983	0.203381403329392
ZNF28	zinc finger protein 28	protein_coding	7576	P17035.182	5975	protein_coding	0.231253638370933	3.95006590897877	4.13225738815224	0.0636406920710745	0.20370378332854
ATP6V0A1	ATPase H+ transporting V0 subunit a1	protein_coding	535	Q93050.188	10926	protein_coding	-0.539457646338531	2.26327962868271	4.13215487904931	0.0636435577555091	0.20370378332854
AMDHD2	amidohydrolase domain containing 2	protein_coding	51005	H3BTE3.48	4366	protein_coding	-0.296389864527143	4.52567552083923	4.13052761440967	0.0636890693777349	0.203794771622049
ORMDL2	ORMDL sphingolipid biosynthesis regulator 2	protein_coding	29095	F8VXD5.56	2688	protein_coding	-0.226195482321436	4.61664253612886	4.12947830023255	0.0637184375115837	0.20383406840324
AFG1L	AFG1 like ATPase	protein_coding	246269	Q8WV93.147	8353	protein_coding	0.341108415803192	1.40949498860445	4.12764051928667	0.0637699124016509	0.20394404424646
SUB1	SUB1 regulator of transcription	protein_coding	10923	Q6IBA2.132	9266	protein_coding	0.183405790741961	6.55654889513202	4.12593668216706	0.0638176802511192	0.204037032213317
ZNF343	zinc finger protein 343	protein_coding	79175	NA	4643	protein_coding	-0.226275717850246	3.67944194458872	4.12538355135335	0.0638331967658729	0.204037032213317
ATP6V0B	ATPase H+ transporting V0 subunit b	protein_coding	533	E9PMR1.56	3239	protein_coding	-0.176884682635916	5.46161702164394	4.12106727201871	0.0639544335156911	0.204354184385282
MTOR	mechanistic target of rapamycin kinase	protein_coding	2475	B1AKP8.108	12163	protein_coding	-0.167864112462779	6.83057515794467	4.12063182210365	0.0639666798972792	0.204354184385282
SGTB	small glutamine rich tetratricopeptide repeat co-chaperone beta	protein_coding	54557	Q96EQ0.154	5727	protein_coding	-0.432295270344458	4.59231866875073	4.11980518016613	0.0639899357237574	0.204373746519063
DCTN3	dynactin subunit 3	protein_coding	11258	O75935.170	3740	protein_coding	-0.231852945883868	5.420775044578	4.11740745269366	0.0640574482059151	0.204449114513706
LYPLAL1	lysophospholipase like 1	protein_coding	127018	Q5VWZ2.147	2941	protein_coding	0.415742621974584	2.80566908854316	4.11627886092951	0.0640892554246189	0.204449114513706
PPT2	palmitoyl-protein thioesterase 2	protein_coding	9374	G8JLL2.59	2938	protein_coding	0.188247782895086	4.10977442148977	4.11621419707423	0.0640910784273871	0.204449114513706
PTCD3	pentatricopeptide repeat domain 3	protein_coding	55037	F8WBP9.40	10123	protein_coding	0.168322361439496	6.57688532201981	4.11617801401344	0.0640920985270602	0.204449114513706
GON4L	gon-4 like	protein_coding	54856	Q3T8J9.144	11970	protein_coding	-0.13809242005755	6.98384732466121	4.11592515756918	0.0640992277878499	0.204449114513706
TASOR	transcription activation suppressor	protein_coding	23272	NA	9853	protein_coding	0.253088464578468	7.03579779397364	4.11463663057365	0.0641355724714808	0.204510356592434
ANKAR	ankyrin and armadillo repeat containing	protein_coding	150709	Q7Z5J8.136	5758	protein_coding	0.361351558416578	1.91002326576312	4.11313994879777	0.0641778195328709	0.204530612841722
ZCCHC18	zinc finger CCHC-type containing 18	protein_coding	644353	NA	3385	protein_coding	-0.255260247289911	2.84260158488965	4.11272761226586	0.0641894644918323	0.204530612841722
CAT	catalase	protein_coding	847	A0A384P5Q0.13	3579	protein_coding	0.204292458550509	6.17554198355369	4.11258962784105	0.0641933619313779	0.204530612841722
RTN4	reticulon 4	protein_coding	57142	Q9NQC3.211	6644	protein_coding	0.211356637982865	5.97976003985892	4.1097847720881	0.0642726481567179	0.204633228083536
TMTC4	transmembrane O-mannosyltransferase targeting cadherins 4	protein_coding	84899	Q5T4D3.144	6574	protein_coding	-0.236828382759587	3.88538687253355	4.10944135941192	0.0642823636525464	0.204633228083536
ZRANB2	zinc finger RANBP2-type containing 2	protein_coding	9406	O95218.190	4985	protein_coding	0.328734432059696	6.83021048314026	4.10930886322448	0.0642861125769026	0.204633228083536
MTDH	metadherin	protein_coding	92140	A0A024R9D2.55	7876	protein_coding	0.17969703869116	7.04304758194175	4.10835788552279	0.0643130278044433	0.204633228083536
VMA21	vacuolar ATPase assembly factor VMA21	protein_coding	203547	NA	5107	protein_coding	0.269576239173272	4.65044218521356	4.10834886081116	0.0643132832929084	0.204633228083536
SRPK1	SRSF protein kinase 1	protein_coding	6732	Q96SB4.189	6692	protein_coding	0.157869294763761	6.49795684208356	4.1078116439547	0.0643284940324639	0.204633228083536
WDR53	WD repeat domain 53	protein_coding	348793	Q7Z5U6.143	1797	protein_coding	-0.223722292990729	3.85437958736274	4.10656609349024	0.0643637771368274	0.204639735843932
APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C	protein_coding	27350	Q9NRW3.166	2644	protein_coding	-0.176343661471715	8.00499028969389	4.10652825255181	0.0643648494330146	0.204639735843932
